id,host_id,host_name,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_verifications,neighbourhood_cleansed,property_type,room_type,accommodates,bathrooms_text,beds,price,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value
23971504,180288270,Ellen,"Hi, 

Nice to virtually meet you and thanks for taking the time to read a little something about me, before or after booking one of my studios!:)

My name is Ellen, I am 46 years old (2021) and I recently renovated my double floor apartment in Amsterdam. This was the biggest (construction) project of my live and I enjoyed every single step of this proces. 

Due to the total renovation I was able to create two fully equipped private studio’s, which I’ve designed with a lot of love and attention. I thought it through over and over again, chose colors, materials and furniture as if I was going to live there myself. And I actually did in the studio on the top floor, while my house on the first floor was totally stripped and build up again. Because I totally stripped both floors and the attic, it was possible for me to change the entrance doors. So the studios are now connected to my private house, but with a private entrance as well as a private bathroom and a private kitchen. Meaning that you don’t have to see me, if you don’t want to!:) You are always welcome to say ‘hello’ and to take a look at my place. 

The entrance to my house is on the first floor and that’s where I live together with my cat ""Pietertje” and my dachshund “Willem”. Those two boys are really giving me a lot of joy, love and fun in my live. They are definitely the best roommates ever!;) I had a fosterchild living with me every other weekend and in the beginning of this year fulltime. She turned 18 last september, so now she is living her life as a ‘free’ young adult. I am still in contact with her and I really hope that I can follow her adult steps because she allows me to. It’s a new way of living together apart and I’m curious how the relationship between the two of us evolves towards the future.  

As a professional I work as a freelance change manager, mainly for Dutch television companies. I really love my job and I always seem to get these perfect matching assignments, which give me positive energy. Off course sometimes I feel the opposite, but fortunately 90% of my professional time spent is vibrant. Since I worked for Dutch television since I was 25 years old,  in many different roles and finally as Director Operations, this is a business which is running through my veins. I like the atmosphere and the content, so I hope to stay in this business as long as I like it. 

Besides these assignments I’m studying at the Dutch Academy for Psychotherapy to become an Integrative Therapist. I’m in my second year now, so already graduated as a certified coach. I’m still figuring out what I’m going to do exactly with this expertise. What will be the form that suits me best? I don’t have the answers yet, but I’m sure it will all come to me as I take it step by step and dare to trust in myself and the future. 

If I’m not working or studying, I like to explore Amsterdam with myself or with friends. There is always something new to discover. There is actually a whole cultural side of Amsterdam which is an unknown area for me and I really want to explore that part of the city. I experienced that my personal interests changes over the years and because of these changes in time, I realize that I can learn and discover more and more about my city every single year. That’s probably one of the fun things of living life!:)

I really hope to welcome you in one of my studio’s and I would be very pleased to make sure you can enjoy a carefree stay in Amsterdam. 

Please do not hesitate and contact me if you have any questions or if you want any personal favorites according to restaurants, bars and other hotspots.

All the best and maybe see you soon!

Ellen ",within an hour,100%,100%,"['email', 'phone']",Zuid,Entire guest suite,Entire home/apt,2,1.5 baths,1,$161.00 ,343,4.91,4.87,4.97,4.97,4.97,4.95,4.73
936946996340688248,4880903,Victor,"We wonen heerlijk in rustig Amsterdam Oud Zuid. Onze industriële  loft is onze pride & Joy. Het huis is ruim en karakteristiek voor de beginjaren 1900, ten tijde van de Industriële Revolutie, en was achtereenvolgens in gebruik als buizenfariek, pasta fabriek, ultrahippe photographers' agency en sinds 2004 als marketing communicatie- en online beautybrand office. Ska en ik zijn voortreffelijke hosts als het gaat om details.",within an hour,100%,100%,"['email', 'phone', 'work_email']",Zuid,Entire condo,Entire home/apt,4,2 baths,2,$265.00 ,0,5,5,5,5,5,5,5
575042515086654943,100996455,Aniek,"In love with Amsterdam, but also loves to travel. Always busy with getting inspired & inspire others with interior, restaurants & other hotspots. Cycling is the best way to explore, try it from time to time without googlemaps:) ",N/A,N/A,71%,"['email', 'phone']",Oud-Oost,Entire loft,Entire home/apt,2,1 bath,1,$250.00 ,14,4.93,5,4.86,5,5,5,4.71
706370221583967704,477672327,Mick,"Hi my name is Mick - I'd love to welcome you in my studio suite while I am away. 

In my free time, I enjoy traveling, Skiing/ Snowboarding, Surfing, Dog walking, Shoot Content and spend quality time with loved ones over dinner or drinks.",within an hour,100%,68%,"['email', 'phone']",Oud-Oost,Entire condo,Entire home/apt,2,1 bath,1,$200.00 ,12,4.92,4.92,4.92,5,5,4.83,4.92
985155,5247071,Linda,"I love to travel, meet the locals and have been all over the world already! I rent my accommodation in Amsterdam while I am away. Cities and countries on my 'to visit' list: Berlin, Barcelona, Lissabon, Australia, Indonesia. :)",N/A,N/A,N/A,"['email', 'phone', 'work_email']",Centrum-Oost,Entire rental unit,Entire home/apt,3,1 bath,2,$150.00 ,33,4.67,4.78,4.18,4.69,4.88,4.66,4.53
926614845594068398,404464429,Anna,,within an hour,100%,100%,['phone'],De Pijp - Rivierenbuurt,Entire rental unit,Entire home/apt,4,1 bath,2,$313.00 ,5,4,4,4.2,4,4.2,4.2,4
12733599,1458717,Stephanie & Sebastian,"Hi this is Stephanie and Sebastian, a young couple of architects living in Amsterdam and enjoying life with our little one!",within a few hours,90%,67%,"['email', 'phone']",Watergraafsmeer,Private room in home,Private room,2,1.5 baths,1,$73.00 ,148,4.68,4.74,4.62,4.87,4.91,4.58,4.47
754144878909275828,245107017,Anthi,Hi I am Anthi. I am from Greece and I live in Amsterdam. I enjoy traveling and meeting new people and places.,within a day,100%,40%,"['email', 'phone']",De Aker - Nieuw Sloten,Private room in rental unit,Private room,2,1 shared bath,1,$140.00 ,7,5,4.86,4.86,5,4.86,4.57,4.57
567386314948375404,46613723,Joost,,N/A,N/A,100%,"['email', 'phone', 'work_email']",Oud-Oost,Entire condo,Entire home/apt,2,1 bath,1,$207.00 ,10,5,5,5,4.9,5,4.9,5
625202116347650320,24046906,Çağdaş,,within a day,100%,100%,"['email', 'phone']",Noord-West,Entire rental unit,Entire home/apt,4,1 bath,2,$233.00 ,17,4.53,4.71,4.65,4.76,4.65,4.35,4.18
42320974,24963753,Yigal,"Hi there and nice to meet you. I love music, technology and the arts. I enjoy doing yoga and spending time with friends and family. I work in my own music studio and release music under the name Ascension (@ascensionmusicexperience). You can listen to my music on Spotify and Youtube.",within an hour,100%,100%,"['email', 'phone']",De Pijp - Rivierenbuurt,Private room in bed and breakfast,Private room,2,1 shared bath,1,$157.00 ,4,4.75,4.75,4.75,4.75,5,4.75,4.5
628212639477642807,59759074,Cas,,within a few hours,100%,82%,"['email', 'phone']",De Pijp - Rivierenbuurt,Entire condo,Entire home/apt,2,1.5 baths,1,$150.00 ,9,5,4.89,5,4.89,5,4.89,4.89
1002725709146000359,306989342,Larissa,,within an hour,100%,78%,"['email', 'phone']",Slotervaart,Entire rental unit,Entire home/apt,4,1.5 baths,2,$220.00 ,0,,,,,,,
44445085,51215390,Frank,,N/A,N/A,N/A,"['email', 'phone']",Bos en Lommer,Entire rental unit,Entire home/apt,4,1.5 baths,2,$210.00 ,1,5,5,5,5,5,5,5
32352898,240660599,Enrico,,N/A,N/A,100%,"['email', 'phone']",IJburg - Zeeburgereiland,Private room in home,Private room,4,1.5 shared baths,2,$100.00 ,1,5,5,5,4,5,5,5
47017385,30890942,Zoku Amsterdam,"Zoku is a re-invented apartment hotel brand facilitating global living and working. A place you can call a second home, even on your first visit. Zoku creates a new category in the hotel industry: a hybrid between a home and an office with the services of a hotel topped with the social buzz of a thriving neighborhood. Zoku is suitable for people who live and work in a city for a period of between five days and three months. Zoku offers the travelling professional a global nomad’s home base through a smart loft (private areas) and social spaces (communal areas) to work, sleep, play and live in. Zoku gives the mobile professional time and space to customize their own living- and working area, meet peers, enhance their business network, live an asset-light lifestyle and generally have a good time.",within an hour,97%,99%,"['email', 'phone']",Centrum-Oost,Room in aparthotel,Entire home/apt,2,1 bath,1,$151.00 ,1,5,5,5,4,5,5,5
853270537366271779,7768883,Mariëlle,,within an hour,100%,88%,"['email', 'phone']",Slotervaart,Entire rental unit,Entire home/apt,2,1.5 baths,1,$201.00 ,6,5,5,5,5,5,4.5,4.67
648386428524752293,266624,Krokus,Beautiful house in popular NDSM Amsterdam area,within a few hours,100%,58%,"['email', 'phone']",Noord-West,Entire home,Entire home/apt,4,1.5 baths,2,$225.00 ,11,5,4.91,4.73,4.91,5,4.82,4.73
896436392109655908,402394811,Julian,,within a day,100%,100%,"['email', 'phone']",De Pijp - Rivierenbuurt,Entire rental unit,Entire home/apt,2,1 bath,1,$222.00 ,1,5,5,5,5,5,5,5
646345660623669105,390677829,Safira En Mario,,within an hour,100%,96%,"['email', 'phone']",Noord-West,Private room in houseboat,Private room,4,1.5 baths,2,$185.00 ,81,4.85,4.77,4.95,4.95,4.95,4.58,4.58
41074014,15959131,Myriam,,within an hour,100%,99%,"['email', 'phone']",Centrum-Oost,Private room in condo,Private room,2,1 private bath,1,$141.00 ,153,4.79,4.85,4.93,4.8,4.78,4.95,4.63
18225467,1283205,Marieke,"Hi, I'm Marieke, work as a strategic advisor for the city of Amsterdam. Philip is a creative director and artist. We have two sons (2 and 5) and live in Amsterdam.",within a day,50%,60%,"['email', 'phone']",Noord-West,Entire home,Entire home/apt,4,1.5 baths,3,$75.00 ,17,4.71,4.65,4.59,4.82,5,4.59,4.65
929472542395632152,464220416,Luca,,N/A,N/A,N/A,['phone'],Watergraafsmeer,Private room in home,Private room,2,1 bath,1,$280.00 ,0,,,,,,,
9632913,4091515,Karin,"I am psychologist, married & mother of 3 boys (21, 24, 25 Yr). We lived in Hong Kong, Boston and London, but now love Amsterdam. It is a compact city (a bicycle is a must-have), yet very metropolitan, w. lots of cultural offerings. I am a lousy cook, but an avid literature reader and a sail-boat skipper, sailing regattas. ",within an hour,93%,100%,"['email', 'phone']",Centrum-Oost,Private room in townhouse,Private room,2,1 private bath,1,$79.00 ,328,4.68,4.85,4.76,4.8,4.8,4.95,4.61
30762384,228208519,Eric,"Born in Copenhagen, architecture and design are my life. I regularly work with major Nordic design studios and during one of my trips I stopped off in Barcelona: I was captivated by its architecture, culture and Mediterranean colour. Such was the impact the city had on me that I decided to stay and carry on my latest project: Eric Vökel Boutique Apartments. 

Each of the apartments has been personally designed and decorated by me as if they might become my own home.

Welcome home!

Eric, 
Arquitect and designer",within an hour,100%,99%,['phone'],Centrum-Oost,Entire serviced apartment,Entire home/apt,4,1 bath,2,$216.00 ,249,4.88,4.91,4.92,4.92,4.92,4.86,4.69
13135409,28561678,David,,within a few hours,100%,67%,"['email', 'phone']",Zuid,Entire rental unit,Entire home/apt,2,1 bath,1,$90.00 ,35,4.71,4.85,4.53,4.71,4.77,4.74,4.66
949313706789694272,2803223,Jesse,"I am 38 years old, inhabitant of Amsterdam, and work as a researcher and teacher at Utrecht University.",N/A,N/A,100%,"['email', 'phone']",Noord-West,Entire rental unit,Entire home/apt,4,1 bath,1,$175.00 ,2,5,5,5,5,5,4.5,5
651110081840270594,55560358,Marthe,Traveling around the world together with my husband. Open to meet new people and experience new adventures. ,within a day,100%,53%,"['email', 'phone']",De Pijp - Rivierenbuurt,Entire condo,Entire home/apt,4,1.5 baths,1,$217.00 ,18,5,5,4.94,5,4.94,5,4.61
1016404141112554638,85836148,Lizet,"Hallo lieve gasten, 

Samen met mijn vriend Tim woon ik in Amsterdam. Wij wonen op loopafstand van het Westerpark en begeven ons met de fiets zo op de prachtige grachten van Amsterdam. Wij gaan met vrienden graag gravelen in mooie natuurgebieden en houden erg van lekker tafelen. 

Na jarenlang gebruik te hebben gemaakt van Airbnb op onze reizen delen wij graag ons appartement met tuin met anderen. Met veel liefde is onze woning verbouwd.",N/A,N/A,N/A,"['email', 'phone']",Bos en Lommer,Entire condo,Entire home/apt,2,1 bath,1,$180.00 ,0,,,,,,,
2763037,11001794,Ernestine,"We are a family of 4, Erik has its own company and his office is situated around the corner in the Jordaan, Ernestine is HR Manager at a Museum closeby. We have two little children. We live at the Singel since 2014 and love it. We hope you feel welcome in our great apartment. We love to give you some tips on how you can enjoy Amsterdam!",within an hour,100%,100%,"['email', 'phone', 'work_email']",Centrum-West,Private room in rental unit,Private room,3,1 private bath,2,$150.00 ,426,4.78,4.83,4.76,4.92,4.91,4.99,4.65
15574248,29340861,David,,N/A,N/A,N/A,"['email', 'phone']",Slotervaart,Entire rental unit,Entire home/apt,4,1.5 baths,2,$175.00 ,16,4.56,4.81,4.25,4.87,4.88,3.93,4.33
698459078273541745,2039312,Steven,"Calm, easy going, responsible and always looking for the next travel opportunity ",within a few hours,100%,80%,"['email', 'phone']",Bos en Lommer,Entire condo,Entire home/apt,2,1 bath,1,$160.00 ,7,5,4.86,5,5,5,4.86,4.86
33575281,252993821,Douglas,"Hello,  This is Douglas- I live in Amsterdam and love surfing and eating well.",within a few hours,100%,77%,"['email', 'phone']",Noord-West,Entire home,Entire home/apt,4,1.5 baths,4,$129.00 ,13,4.77,4.85,4.38,5,5,4.62,4.38
6447564,33663003,Jurjen,We are family with 2 daughters living in Amsterdam for a long time. We love cooking and enjoying the city of Amsterdam. And of course going to the beach in summertine.,within an hour,100%,93%,"['email', 'phone']",De Pijp - Rivierenbuurt,Entire rental unit,Entire home/apt,4,1.5 baths,3,$237.00 ,34,5,4.91,4.85,4.97,5,4.91,4.76
6934089,10783298,Maarten,"Hi, I am an creative director at a motion design studio in Amsterdam. I live together with my girlfriend Judith and daughter Emmy-Lou in De Pijp.",within a few hours,100%,67%,"['email', 'phone']",De Pijp - Rivierenbuurt,Entire rental unit,Entire home/apt,3,1.5 baths,2,$250.00 ,14,5,4.93,4.79,5,5,4.79,4.79
593579063532569649,112828139,Patrick,"Patrick
",within a few hours,100%,71%,"['email', 'phone', 'work_email']",De Pijp - Rivierenbuurt,Entire condo,Entire home/apt,4,1.5 baths,3,$525.00 ,4,5,5,5,5,5,5,4.25
13463261,35488955,Joekenel,"I am living in Amsterdam with the youngest of my 3 children (18, 21 and 23 yrs old). I studied musiclogy in the 90s and after many years working for the Amsterdam concert hall, am since more than 10 years professionaly connected to the city council of Amsterdam as a manager on urban development, currently organising “cultural free spaces” in the city. 
I love classical music, playing the piano and living in the city of Amsterdam.",N/A,N/A,88%,"['email', 'phone']",De Pijp - Rivierenbuurt,Entire rental unit,Entire home/apt,4,1.5 baths,4,$175.00 ,58,4.76,4.75,4.73,4.92,4.93,4.81,4.61
16342515,44168250,Holiday,We as owners love welcoming holiday people in our studio's and apartments and we hope to see them for a second time! ,within an hour,100%,99%,"['email', 'phone']",Centrum-West,Private room in rental unit,Private room,2,1 bath,1,$76.00 ,39,4.46,4.64,4.59,4.82,4.72,5,4.41
923882834548963358,22748177,Guillaume,,within a few hours,100%,57%,"['email', 'phone']",De Pijp - Rivierenbuurt,Entire rental unit,Entire home/apt,4,1 bath,2,$280.00 ,3,5,5,4.67,5,5,5,4.67
906313802809767607,70167802,Luc,,within a day,100%,63%,"['email', 'phone']",De Baarsjes - Oud-West,Entire condo,Entire home/apt,2,1 bath,1,$200.00 ,7,5,5,5,4.86,5,4.57,4.57
11113843,57732314,Zohair,"School&Museum Teacher and mindfulness trainer living in Amsterdam and enjoying it to the fullest. Love the culture, people, music, arts, good food and this all with with great friends!

As a host I want your stay to be wonderful and so I will do my best to make your stay unforgettable by offering you a comfortabel and cozy place where you dont have to worry about anything and can focus on enjoying yourself in Amsterdam ;-)",within an hour,100%,75%,"['email', 'phone']",Westerpark,Entire rental unit,Entire home/apt,2,1.5 baths,1,$110.00 ,26,4.96,4.96,4.88,4.96,5,4.81,4.76
